object_name,object_type,collection,collections,parent,parent_type,parent_bone,location,rotation_mode,rotation_euler_radians,rotation_quaternion,scale,dimensions,material_names,custom_properties,instance_id
Bolt.007,MESH,Myanmar-student low poly Character,"[""Myanmar-student low poly Character""]",,,,"[-0.010494411922991276,0.12327366322278976,0.21007080376148224]",XYZ,"[0.0,-0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[0.009400916285812855,0.0034211650490760803,0.02527584135532379]","[""Metal_Light.bolt""]",{},
Bolt.008,MESH,Myanmar-student low poly Character,"[""Myanmar-student low poly Character""]",,,,"[0.08475445955991745,-0.040882859379053116,0.2982806861400604]",XYZ,"[0.0,-0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[0.00988248735666275,0.017943628132343292,0.006591320037841797]","[""Metal_Light.bolt""]",{},
Bolt.009,MESH,Myanmar-student low poly Character,"[""Myanmar-student low poly Character""]",,,,"[-0.010494411922991276,0.12327366322278976,0.21007080376148224]",XYZ,"[0.0,-0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[0.009400916285812855,0.0034211650490760803,0.02527584135532379]","[""Metal_Light.bolt""]",{},
Bolt.010,MESH,Myanmar-student low poly Character,"[""Myanmar-student low poly Character""]",,,,"[-0.010494410060346127,0.12327366322278976,0.3946703374385834]",XYZ,"[0.0,-0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[0.005703362170606852,0.0020755454897880554,0.02663859724998474]","[""Metal_Light.bolt""]",{},
Bolt.011,MESH,Myanmar-student low poly Character,"[""Myanmar-student low poly Character""]",,,,"[-0.014257915318012238,0.01272235531359911,0.6745928525924683]",XYZ,"[0.0,-0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[0.01554565504193306,0.05149918794631958,0.06857699155807495]","[""Metal_Light.bolt"",""Bolt""]",{},
Bolt.012,MESH,Myanmar-student low poly Character,"[""Myanmar-student low poly Character""]",,,,"[0.08475445955991745,-0.040882859379053116,0.2982806861400604]",XYZ,"[0.0,-0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[0.00988248735666275,0.017943628132343292,0.006591320037841797]","[""Metal_Light.bolt""]",{},
Bolt_Head.001,MESH,objects,"[""objects""]",Classroom_desk_with_chair1013,OBJECT,,"[0.0,0.0,0.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[27.402297973632812,0.9829258918762207,12.914609909057617]","[""Material.007""]","{""cycles"":{},""cycles_visibility"":{""camera"":1,""diffuse"":1,""glossy"":1,""scatter"":1,""shadow"":1,""transmission"":1},""hops"":{},""kitops"":{""animated"":0,""applied"":0,""author"":""Your Name"",""collection"":""Mil_Box"",""duplicate"":0,""hide"":0,""id"":""4a5cabd9-fa60-4b98-80de-d503cd032328"",""insert"":0,""insert_name"":""Bolt"",""insert_target"":null,""inserted"":1,""label"":""bolt"",""main"":0,""main_object"":null,""mirror_target"":null,""reserved_target"":null,""type"":0}}",
Bolt_Head.002,MESH,objects,"[""objects""]",Classroom_desk_with_chair1011,OBJECT,,"[0.0,0.0,0.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[27.402297973632812,0.9829258918762207,12.914609909057617]","[""Material.012""]","{""cycles"":{},""cycles_visibility"":{""camera"":1,""diffuse"":1,""glossy"":1,""scatter"":1,""shadow"":1,""transmission"":1},""hops"":{},""kitops"":{""animated"":0,""applied"":0,""author"":""Your Name"",""collection"":""Mil_Box"",""duplicate"":0,""hide"":0,""id"":""4a5cabd9-fa60-4b98-80de-d503cd032328"",""insert"":0,""insert_name"":""Bolt"",""insert_target"":null,""inserted"":1,""label"":""bolt"",""main"":0,""main_object"":null,""mirror_target"":null,""reserved_target"":null,""type"":0}}",
Bolt_Head.003,MESH,objects,"[""objects""]",Classroom_desk_with_chair1012,OBJECT,,"[0.0,0.0,0.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[27.402297973632812,0.9829258918762207,12.914609909057617]","[""Material.018""]","{""cycles"":{},""cycles_visibility"":{""camera"":1,""diffuse"":1,""glossy"":1,""scatter"":1,""shadow"":1,""transmission"":1},""hops"":{},""kitops"":{""animated"":0,""applied"":0,""author"":""Your Name"",""collection"":""Mil_Box"",""duplicate"":0,""hide"":0,""id"":""4a5cabd9-fa60-4b98-80de-d503cd032328"",""insert"":0,""insert_name"":""Bolt"",""insert_target"":null,""inserted"":1,""label"":""bolt"",""main"":0,""main_object"":null,""mirror_target"":null,""reserved_target"":null,""type"":0}}",
Bolt_Head.004,MESH,objects,"[""objects""]",Classroom_desk_with_chair1022,OBJECT,,"[0.0,0.0,0.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[27.402297973632812,0.9829258918762207,12.914609909057617]","[""Material.034""]","{""cycles"":{},""cycles_visibility"":{""camera"":1,""diffuse"":1,""glossy"":1,""scatter"":1,""shadow"":1,""transmission"":1},""hops"":{},""kitops"":{""animated"":0,""applied"":0,""author"":""Your Name"",""collection"":""Mil_Box"",""duplicate"":0,""hide"":0,""id"":""4a5cabd9-fa60-4b98-80de-d503cd032328"",""insert"":0,""insert_name"":""Bolt"",""insert_target"":null,""inserted"":1,""label"":""bolt"",""main"":0,""main_object"":null,""mirror_target"":null,""reserved_target"":null,""type"":0}}",
Bolt_Head.005,MESH,objects,"[""objects""]",Classroom_desk_with_chair1021,OBJECT,,"[0.0,0.0,0.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[27.402297973632812,0.9829258918762207,12.914609909057617]","[""Material.035""]","{""cycles"":{},""cycles_visibility"":{""camera"":1,""diffuse"":1,""glossy"":1,""scatter"":1,""shadow"":1,""transmission"":1},""hops"":{},""kitops"":{""animated"":0,""applied"":0,""author"":""Your Name"",""collection"":""Mil_Box"",""duplicate"":0,""hide"":0,""id"":""4a5cabd9-fa60-4b98-80de-d503cd032328"",""insert"":0,""insert_name"":""Bolt"",""insert_target"":null,""inserted"":1,""label"":""bolt"",""main"":0,""main_object"":null,""mirror_target"":null,""reserved_target"":null,""type"":0}}",
Bolt_Head.006,MESH,objects,"[""objects""]",Classroom_desk_with_chair1023,OBJECT,,"[0.0,0.0,0.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[27.402297973632812,0.9829258918762207,12.914609909057617]","[""Material.036""]","{""cycles"":{},""cycles_visibility"":{""camera"":1,""diffuse"":1,""glossy"":1,""scatter"":1,""shadow"":1,""transmission"":1},""hops"":{},""kitops"":{""animated"":0,""applied"":0,""author"":""Your Name"",""collection"":""Mil_Box"",""duplicate"":0,""hide"":0,""id"":""4a5cabd9-fa60-4b98-80de-d503cd032328"",""insert"":0,""insert_name"":""Bolt"",""insert_target"":null,""inserted"":1,""label"":""bolt"",""main"":0,""main_object"":null,""mirror_target"":null,""reserved_target"":null,""type"":0}}",
Bolt_Head.007,MESH,objects,"[""objects""]",Classroom_desk_with_chair1033,OBJECT,,"[0.0,0.0,0.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[27.402297973632812,0.9829258918762207,12.914609909057617]","[""Material.037""]","{""cycles"":{},""cycles_visibility"":{""camera"":1,""diffuse"":1,""glossy"":1,""scatter"":1,""shadow"":1,""transmission"":1},""hops"":{},""kitops"":{""animated"":0,""applied"":0,""author"":""Your Name"",""collection"":""Mil_Box"",""duplicate"":0,""hide"":0,""id"":""4a5cabd9-fa60-4b98-80de-d503cd032328"",""insert"":0,""insert_name"":""Bolt"",""insert_target"":null,""inserted"":1,""label"":""bolt"",""main"":0,""main_object"":null,""mirror_target"":null,""reserved_target"":null,""type"":0}}",
Bolt_Head.008,MESH,objects,"[""objects""]",Classroom_desk_with_chair1031,OBJECT,,"[0.0,0.0,0.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[27.402297973632812,0.9829258918762207,12.914609909057617]","[""Material.038""]","{""cycles"":{},""cycles_visibility"":{""camera"":1,""diffuse"":1,""glossy"":1,""scatter"":1,""shadow"":1,""transmission"":1},""hops"":{},""kitops"":{""animated"":0,""applied"":0,""author"":""Your Name"",""collection"":""Mil_Box"",""duplicate"":0,""hide"":0,""id"":""4a5cabd9-fa60-4b98-80de-d503cd032328"",""insert"":0,""insert_name"":""Bolt"",""insert_target"":null,""inserted"":1,""label"":""bolt"",""main"":0,""main_object"":null,""mirror_target"":null,""reserved_target"":null,""type"":0}}",
Bolt_Head.009,MESH,objects,"[""objects""]",Classroom_desk_with_chair1033.001,OBJECT,,"[0.0,0.0,0.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[27.402297973632812,0.9829258918762207,12.914609909057617]","[""Material.039""]","{""cycles"":{},""cycles_visibility"":{""camera"":1,""diffuse"":1,""glossy"":1,""scatter"":1,""shadow"":1,""transmission"":1},""hops"":{},""kitops"":{""animated"":0,""applied"":0,""author"":""Your Name"",""collection"":""Mil_Box"",""duplicate"":0,""hide"":0,""id"":""4a5cabd9-fa60-4b98-80de-d503cd032328"",""insert"":0,""insert_name"":""Bolt"",""insert_target"":null,""inserted"":1,""label"":""bolt"",""main"":0,""main_object"":null,""mirror_target"":null,""reserved_target"":null,""type"":0}}",
Bolt_Head.010,MESH,objects,"[""objects""]",Classroom_desk_with_chair1042,OBJECT,,"[0.0,0.0,0.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[27.402297973632812,0.9829258918762207,12.914609909057617]","[""Material.070""]","{""cycles"":{},""cycles_visibility"":{""camera"":1,""diffuse"":1,""glossy"":1,""scatter"":1,""shadow"":1,""transmission"":1},""hops"":{},""kitops"":{""animated"":0,""applied"":0,""author"":""Your Name"",""collection"":""Mil_Box"",""duplicate"":0,""hide"":0,""id"":""4a5cabd9-fa60-4b98-80de-d503cd032328"",""insert"":0,""insert_name"":""Bolt"",""insert_target"":null,""inserted"":1,""label"":""bolt"",""main"":0,""main_object"":null,""mirror_target"":null,""reserved_target"":null,""type"":0}}",
Bolt_Head.011,MESH,objects,"[""objects""]",Classroom_desk_with_chair1041,OBJECT,,"[0.0,0.0,0.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[27.402297973632812,0.9829258918762207,12.914609909057617]","[""Material.071""]","{""cycles"":{},""cycles_visibility"":{""camera"":1,""diffuse"":1,""glossy"":1,""scatter"":1,""shadow"":1,""transmission"":1},""hops"":{},""kitops"":{""animated"":0,""applied"":0,""author"":""Your Name"",""collection"":""Mil_Box"",""duplicate"":0,""hide"":0,""id"":""4a5cabd9-fa60-4b98-80de-d503cd032328"",""insert"":0,""insert_name"":""Bolt"",""insert_target"":null,""inserted"":1,""label"":""bolt"",""main"":0,""main_object"":null,""mirror_target"":null,""reserved_target"":null,""type"":0}}",
Bolt_Head.012,MESH,objects,"[""objects""]",Classroom_desk_with_chair1043,OBJECT,,"[0.0,0.0,0.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[27.402297973632812,0.9829258918762207,12.914609909057617]","[""Material.072""]","{""cycles"":{},""cycles_visibility"":{""camera"":1,""diffuse"":1,""glossy"":1,""scatter"":1,""shadow"":1,""transmission"":1},""hops"":{},""kitops"":{""animated"":0,""applied"":0,""author"":""Your Name"",""collection"":""Mil_Box"",""duplicate"":0,""hide"":0,""id"":""4a5cabd9-fa60-4b98-80de-d503cd032328"",""insert"":0,""insert_name"":""Bolt"",""insert_target"":null,""inserted"":1,""label"":""bolt"",""main"":0,""main_object"":null,""mirror_target"":null,""reserved_target"":null,""type"":0}}",
Books,EMPTY,Books,"[""Books""]",,,,"[957.500732421875,519.9898681640625,83.77181243896484]",XYZ,"[0.0,0.0,3.1415927410125732]","[1.0,0.0,0.0,0.0]","[100.0,100.0,100.0]","[0.0,0.0,0.0]",[],"{""asset_data"":{""access"":""free"",""accessLabel"":""Free"",""addonVersion"":""3.3.0"",""assetBaseId"":""f3e0f40b-d07f-4b93-bd98-36bf4abff463"",""assetType"":""model"",""author"":{""aboutMe"":""junior 3d artist"",""aboutMeUrl"":""https://www.artstation.com/dr01d"",""avatar128"":""/avatar-redirect/f1236f93-f7b8-4e93-a6ec-52124600ee49/128/"",""firstName"":""Alexandr"",""fullName"":""Alexandr Droid"",""gravatarHash"":""6fa0d618923c76fffe3e6d6b4a8c1571"",""id"":""268944"",""lastName"":""Droid""},""available_resolutions"":[512,1024],""basePrice"":"""",""bbox_max"":[0.0562,0.1617,0.1519],""bbox_min"":[-0.0976,-0.1164,0.0],""canDownload"":true,""canDownloadError"":true,""category"":""literature"",""created"":""2022-11-17T23:46:47.492452+01:00"",""description"":""A set of painted books to fill in empty spaces in your decor"",""dictParameters"":{""addons"":true,""animated"":false,""boundBoxMaxX"":0.0562,""boundBoxMaxY"":0.1617,""boundBoxMaxZ"":0.1519,""boundBoxMinX"":-0.0976,""boundBoxMinY"":-0.1164,""boundBoxMinZ"":0,""dimensionX"":0.1538,""dimensionY"":0.2781,""dimensionZ"":0.152,""engines"":[""cycles""],""faceCount"":2414,""faceCountRender"":2414,""imageAltTextGen3"":""\""Decorate your space with this stunning set of 3D rendered books in Blender 3D. Featuring interconnections and a giant book, these painted literature books are sure to catch the eye with their bright light render. Perfect for adding character to any room!\"""",""imageAltTextGen4v"":""Stack of colorful 3D model books for Blender rendering, perfect for interior design visualization."",""imageCaptionInterrogator"":""there are a lot of books stacked on top of each other, cinema 4d bright light render, a stock photo, bw 3 d render, test, 3 d, three - dimensional rendering, interconnections, holding a giant book, focus and ( gaussian blur ), round-cropped, 1 9 9 8 render, inkscape"",""joinBlenderkitDiscounts"":true,""manifold"":false,""materials"":[""paper"",""green"",""gray"",""red"",""blue"",""orange"",""brown""],""megapixels"":1,""meshPolyType"":""quad"",""modelStyle"":""other"",""modifiers"":[""""],""nodeCount"":25,""objectCount"":2,""platforms"":[""windows-x64"",""macos-arm64"",""linux-x64"",""macos-x64"",""windows-arm64""],""procedural"":false,""productionLevel"":""finished"",""purePbr"":false,""rig"":false,""sexualizedContent"":false,""shaders"":[""principled""],""simulation"":false,""textureCount"":1,""textureResolutionMax"":960,""textureResolutionMin"":639,""uv"":true},""displayName"":""Books"",""downloaded"":0,""files"":[{""created"":""2022-11-17T23:59:51.092255+01:00"",""downloadUrl"":""https://www.blendkit.com/api/v1/downloads/156144/"",""fileThumbnail"":"""",""fileThumbnailLarge"":"""",""fileType"":""blend"",""fileUploadSize"":323166,""filename"":""assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/blend_ddabf4b7-4bd1-4564-a932-7c3cd278185b.blend"",""modified"":""2022-11-17T23:59:51.540051+01:00"",""resolution"":0,""thumbnailMiddleUrl"":"""",""thumbnailSmallUrl"":"""",""url"":""""},{""created"":""2024-01-30T18:03:05.314996+01:00"",""downloadUrl"":""https://www.blendkit.com/api/v1/downloads/315589/"",""fileThumbnail"":"""",""fileThumbnailLarge"":"""",""fileType"":""resolution_0_5K"",""fileUploadSize"":234541,""filename"":""assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/resolution_0_5K_d50d205d-51ff-4ad0-8329-ed1deadf5bca.blend"",""modified"":""2024-01-30T18:03:05.315011+01:00"",""resolution"":0,""thumbnailMiddleUrl"":"""",""thumbnailSmallUrl"":"""",""url"":""""},{""created"":""2024-01-30T18:03:04.286585+01:00"",""downloadUrl"":""https://www.blendkit.com/api/v1/downloads/315588/"",""fileThumbnail"":"""",""fileThumbnailLarge"":"""",""fileType"":""resolution_1K"",""fileUploadSize"":324482,""file_name"":""C:\\Users\\shiyi\\OneDrive\\桌面\\gygbyghbygbr\\assets\\models\\books_b1eb30b7-3a6e-4e1c-ad3f-a232340e6d90\\books_1K_c48593e3-715d-488a-a2aa-8e696a146835.blend"",""filename"":""assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/resolution_1K_c48593e3-715d-488a-a2aa-8e696a146835.blend"",""modified"":""2024-01-30T18:03:04.286602+01:00"",""resolution"":0,""thumbnailMiddleUrl"":"""",""thumbnailSmallUrl"":"""",""url"":""https://assets.blenderkit.com/assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/resolution_1K_c48593e3-715d-488a-a2aa-8e696a146835.blend?verify=1786557851-VorNrpl56%2FUMgGgxDdWotQdb%2F55YV%2BbjkNmFEe%2BLW5I%3D""},{""created"":""2022-11-17T23:59:42.990553+01:00"",""downloadUrl"":""https://www.blendkit.com/api/v1/downloads/156143/"",""fileThumbnail"":""https://public.blenderkit.com/thumbnails/assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/thumbnail_65fba135-dc03-420f-a180-696904ce5fa0.png.96x96_q85_crop-%2C.png"",""fileThumbnailLarge"":""https://public.blenderkit.com/thumbnails/assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/thumbnail_65fba135-dc03-420f-a180-696904ce5fa0.png.1024x1024_q85_crop-%2C.png"",""fileType"":""thumbnail"",""fileUploadSize"":1326554,""filename"":""assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/thumbnail_65fba135-dc03-420f-a180-696904ce5fa0.png"",""modified"":""2025-12-22T18:59:36.474911+01:00"",""resolution"":0,""thumbnailMiddleUrl"":""https://public.blenderkit.com/thumbnails/assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/thumbnail_65fba135-dc03-420f-a180-696904ce5fa0.png.512x512_q85_crop-%2C.png"",""thumbnailSmallUrl"":""https://public.blenderkit.com/thumbnails/assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/thumbnail_65fba135-dc03-420f-a180-696904ce5fa0.png.256x256_q85_crop-%2C.png"",""url"":""""}],""filesSize"":2156,""id"":""b1eb30b7-3a6e-4e1c-ad3f-a232340e6d90"",""isForSale"":false,""isFree"":true,""isPrivate"":false,""lastAnimatedThumbnailUpload"":null,""lastBlendUpload"":""2022-11-17T22:59:51.092255+00:00"",""lastGltfGodotUpload"":null,""lastGltfUpload"":null,""lastPhotoThumbnailUpload"":null,""lastResolutionUpload"":""2024-01-30T17:03:05.314996+00:00"",""lastThumbnailUpload"":""2022-11-17T22:59:42.990553+00:00"",""lastUserInteraction"":""2022-11-17T23:59:52.290191+01:00"",""lastVideoUpload"":null,""lastZipFileUpload"":"""",""last_upload"":""2022-11-17T22:59:51.092255+00:00"",""license"":""royalty_free"",""max_resolution"":1024,""name"":""Books"",""pk"":41869,""ratingsAverage"":{""bookmarks"":0.9778761061946902,""quality"":5,""virtualPrice"":null,""workingHours"":2},""ratingsCount"":{""bookmarks"":226,""quality"":3,""virtualPrice"":0,""workingHours"":3},""ratingsMedian"":{""bookmarks"":1,""quality"":5,""virtualPrice"":null,""workingHours"":2},""ratingsSum"":{""bookmarks"":221,""quality"":15,""score"":100,""virtualPrice"":null,""workingHours"":5},""resolution"":""resolution_2K"",""score"":100,""showMarketingLabels"":true,""sourceAppName"":""blender"",""sourceAppVersion"":""3.2.2"",""tags"":[""book"",""decor"",""paper"",""decoration"",""color"",""shelf"",""green"",""blue"",""red"",""orange"",""books"",""school"",""library"",""colors"",""variation"",""colorSet"",""colored"",""table""],""thumbnail"":""thumbnail_65fba135-dc03-420f-a180-696904ce5fa0.png.512x512_q85_crop-%2C.png.webp"",""thumbnailLargeUrl"":""https://public.blenderkit.com/thumbnails/assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/thumbnail_65fba135-dc03-420f-a180-696904ce5fa0.png.1024x1024_q85_crop-%2C.png"",""thumbnailLargeUrlNonsquared"":""https://public.blenderkit.com/thumbnails/assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/thumbnail_65fba135-dc03-420f-a180-696904ce5fa0.png.1024x1024_q85.png"",""thumbnailLargeUrlNonsquaredWebp"":""https://public.blenderkit.com/thumbnails/assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/thumbnail_65fba135-dc03-420f-a180-696904ce5fa0.png.1024x1024_q85.png.webp?webp_generated=1766466426"",""thumbnailLargeUrlWebp"":""https://public.blenderkit.com/thumbnails/assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/thumbnail_65fba135-dc03-420f-a180-696904ce5fa0.png.1024x1024_q85_crop-%2C.png.webp?webp_generated=1766466426"",""thumbnailMiddleUrl"":""https://public.blenderkit.com/thumbnails/assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/thumbnail_65fba135-dc03-420f-a180-696904ce5fa0.png.512x512_q85_crop-%2C.png"",""thumbnailMiddleUrlNonsquared"":""https://public.blenderkit.com/thumbnails/assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/thumbnail_65fba135-dc03-420f-a180-696904ce5fa0.png.512x512_q85.png"",""thumbnailMiddleUrlNonsquaredWebp"":""https://public.blenderkit.com/thumbnails/assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/thumbnail_65fba135-dc03-420f-a180-696904ce5fa0.png.512x512_q85.png.webp?webp_generated=1766466426"",""thumbnailMiddleUrlWebp"":""https://public.blenderkit.com/thumbnails/assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/thumbnail_65fba135-dc03-420f-a180-696904ce5fa0.png.512x512_q85_crop-%2C.png.webp?webp_generated=1766466426"",""thumbnailSmallUrl"":""https://public.blenderkit.com/thumbnails/assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/thumbnail_65fba135-dc03-420f-a180-696904ce5fa0.png.256x256_q85_crop-%2C.png"",""thumbnailSmallUrlNonsquared"":""https://public.blenderkit.com/thumbnails/assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/thumbnail_65fba135-dc03-420f-a180-696904ce5fa0.png.256x256_q85.png"",""thumbnailSmallUrlNonsquaredWebp"":""https://public.blenderkit.com/thumbnails/assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/thumbnail_65fba135-dc03-420f-a180-696904ce5fa0.png.256x256_q85.png.webp?webp_generated=1766466426"",""thumbnailSmallUrlWebp"":""https://public.blenderkit.com/thumbnails/assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/thumbnail_65fba135-dc03-420f-a180-696904ce5fa0.png.256x256_q85_crop-%2C.png.webp?webp_generated=1766466426"",""thumbnailXlargeUrl"":""https://public.blenderkit.com/thumbnails/assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/thumbnail_65fba135-dc03-420f-a180-696904ce5fa0.png.2048x2048_q85_crop-%2C.png"",""thumbnailXlargeUrlNonsquared"":""https://public.blenderkit.com/thumbnails/assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/thumbnail_65fba135-dc03-420f-a180-696904ce5fa0.png.2048x2048_q85.png"",""thumbnailXlargeUrlNonsquaredWebp"":""https://public.blenderkit.com/thumbnails/assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/thumbnail_65fba135-dc03-420f-a180-696904ce5fa0.png.2048x2048_q85.png.webp?webp_generated=1766466426"",""thumbnailXlargeUrlWebp"":""https://public.blenderkit.com/thumbnails/assets/b1eb30b73a6e4e1cad3fa232340e6d90/files/thumbnail_65fba135-dc03-420f-a180-696904ce5fa0.png.2048x2048_q85_crop-%2C.png.webp?webp_generated=1766466426"",""thumbnail_small"":""thumbnail_65fba135-dc03-420f-a180-696904ce5fa0.png.256x256_q85_crop-%2C.png.webp"",""tooltip_data"":{""aname"":""Books"",""author_text"":""by Alexandr Droid"",""base_price_bg_color"":[0.7,0.7,0.7,0.6],""base_price_color"":[1.0,1.0,1.0,0.9],""base_price_text"":"""",""quality"":""5"",""user_price_bg_color"":[0.7,0.7,0.7,0.6],""user_price_color"":[1.0,1.0,1.0,0.9],""user_price_text"":""""},""url"":""https://www.blendkit.com/api/v1/assets/b1eb30b7-3a6e-4e1c-ad3f-a232340e6d90/"",""verificationStatus"":""validated"",""versionNumber"":1,""videoLink"":"""",""webpGeneratedTimestamp"":1766466426},""blenderkit"":{""asset_base_id"":""f3e0f40b-d07f-4b93-bd98-36bf4abff463"",""bbox_max"":[0.05621569603681564,0.16172179579734802,0.15193450450897217],""bbox_min"":[-0.09760034829378128,-0.11639758944511414,-4.996359348297119e-05],""category"":2,""description"":""A set of painted books to fill in empty spaces in your decor"",""dimensions"":[0.15381604433059692,0.27811938524246216,0.15198446810245514],""engine"":0,""face_count"":2414,""face_count_render"":2414,""has_thumbnail"":1,""id"":""b1eb30b7-3a6e-4e1c-ad3f-a232340e6d90"",""is_free"":1,""is_procedural"":0,""manifold"":0,""materials"":""paper, green, gray, red, blue, orange, brown, "",""mesh_poly_type"":0,""modifiers"":"""",""name"":""Books"",""name_changed"":1,""name_old"":""Books"",""node_count"":25,""object_count"":2,""production_level"":0,""report"":"""",""shaders"":""principled, "",""style"":6,""subcategory"":3,""tags"":""book,decor,paper,decoration,color,shelf,green,blue,red,orange,books,school,library,colors,variation,colorSet,colored,table"",""texture_count"":1,""texture_resolution_max"":960,""texture_resolution_min"":639,""thumbnail"":""C:\\Users\\Droid\\Desktop\\books.png"",""thumbnail_generating_state"":"""",""total_megapixels"":1,""upload_state"":""Starting upload. Please don't close Blender until upload finishes"",""uploading"":0,""uv"":1,""work_hours"":2.0}}",
