object_name,object_type,collection,collections,parent,parent_type,parent_bone,location,rotation_mode,rotation_euler_radians,rotation_quaternion,scale,dimensions,material_names,custom_properties,instance_id
instance_142,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[154.6417999267578,756.1535034179688,190.87619018554688]",XYZ,"[-1.1810888450171055e-16,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.67716979980469,118.66182708740234,3.602365493774414]","[""__Wood-cherry_1"",""__Wheat_"",""edge_color15212119255"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:5c70a9f7-a3ac-5532-863d-914b21578bc1""}",amidst:school:object:5c70a9f7-a3ac-5532-863d-914b21578bc1
instance_142.001,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[154.6417999267578,756.1535034179688,190.87619018554688]",XYZ,"[-1.1810888450171055e-16,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.67716979980469,118.66182708740234,3.602365493774414]","[""__Wheat_"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:934b9cff-9a68-5c00-99ab-5bfc698d57fd""}",amidst:school:object:934b9cff-9a68-5c00-99ab-5bfc698d57fd
instance_142.002,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[154.6417999267578,756.1535034179688,190.87619018554688]",XYZ,"[-1.1810888450171055e-16,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[79.1173324584961,36.20359420776367,3.602365493774414]","[""__Wood-cherry_1"",""__Wheat_"",""edge_color15212119255"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:8b4510cf-676e-54a5-94d4-e90f797d593d""}",amidst:school:object:8b4510cf-676e-54a5-94d4-e90f797d593d
instance_143,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[154.6417999267578,890.6679077148438,190.87619018554688]",XYZ,"[-1.1810888450171055e-16,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.67716979980469,118.66182708740234,3.602365493774414]","[""__Wood-cherry_1"",""__Wheat_"",""edge_color15212119255"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:8f75a910-54ed-5360-a2fc-4a0e768057fd""}",amidst:school:object:8f75a910-54ed-5360-a2fc-4a0e768057fd
instance_143.001,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[154.6417999267578,890.6679077148438,190.87619018554688]",XYZ,"[-1.1810888450171055e-16,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.67716979980469,118.66182708740234,3.602365493774414]","[""__Wheat_"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:e15313ee-792a-57df-8420-327819c7f33f""}",amidst:school:object:e15313ee-792a-57df-8420-327819c7f33f
instance_143.002,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[154.6417999267578,890.6679077148438,190.87619018554688]",XYZ,"[-1.1810888450171055e-16,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[79.1173324584961,36.20359420776367,3.602365493774414]","[""__Wood-cherry_1"",""__Wheat_"",""edge_color15212119255"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:8d878cb2-1963-5c33-933b-9891e645a66d""}",amidst:school:object:8d878cb2-1963-5c33-933b-9891e645a66d
instance_144,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[154.6417999267578,1025.1820068359375,190.87619018554688]",XYZ,"[-1.1810888450171055e-16,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.67716979980469,118.66182708740234,3.602365493774414]","[""__Wood-cherry_1"",""__Wheat_"",""edge_color15212119255"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:16078703-f3d0-53cc-aea2-4df5922e5088""}",amidst:school:object:16078703-f3d0-53cc-aea2-4df5922e5088
instance_144.001,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[154.6417999267578,1025.1820068359375,190.87619018554688]",XYZ,"[-1.1810888450171055e-16,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.67716979980469,118.66182708740234,3.602365493774414]","[""__Wheat_"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:3294df10-40b3-5d7f-be3a-ae47f9d507f5""}",amidst:school:object:3294df10-40b3-5d7f-be3a-ae47f9d507f5
instance_144.002,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[154.6417999267578,1025.1820068359375,190.87619018554688]",XYZ,"[-1.1810888450171055e-16,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[79.1173324584961,36.20359420776367,3.602365493774414]","[""__Wood-cherry_1"",""__Wheat_"",""edge_color15212119255"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:e5a8f977-fc47-5268-9c59-16d61ca532a7""}",amidst:school:object:e5a8f977-fc47-5268-9c59-16d61ca532a7
instance_145,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[1296.3760986328125,621.6390991210938,190.87619018554688]",XYZ,"[-1.1810888450171055e-16,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.67716979980469,118.66182708740234,3.602365493774414]","[""__Wood-cherry_1"",""__Wheat_"",""edge_color15212119255"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:37776a24-f79c-5f8f-908b-da1484c7272f""}",amidst:school:object:37776a24-f79c-5f8f-908b-da1484c7272f
instance_145.001,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[1296.3760986328125,621.6390991210938,190.87619018554688]",XYZ,"[-1.1810888450171055e-16,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.67716979980469,118.66182708740234,3.602365493774414]","[""__Wheat_"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:21bd062e-f7c3-59ae-9708-a897cb94e699""}",amidst:school:object:21bd062e-f7c3-59ae-9708-a897cb94e699
instance_145.002,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[1296.3760986328125,621.6390991210938,190.87619018554688]",XYZ,"[-1.1810888450171055e-16,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[79.1173324584961,36.20359420776367,3.602365493774414]","[""__Wood-cherry_1"",""__Wheat_"",""edge_color15212119255"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:246d5b0f-77fe-55c7-8003-b41e89a0056c""}",amidst:school:object:246d5b0f-77fe-55c7-8003-b41e89a0056c
instance_146,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[1296.3760986328125,487.12457275390625,190.87619018554688]",XYZ,"[-1.1810888450171055e-16,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.67716979980469,118.66182708740234,3.602365493774414]","[""__Wood-cherry_1"",""__Wheat_"",""edge_color15212119255"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:72366f13-9d22-5ba6-bfbe-b565fc520eeb""}",amidst:school:object:72366f13-9d22-5ba6-bfbe-b565fc520eeb
instance_146.001,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[1296.3760986328125,487.12457275390625,190.87619018554688]",XYZ,"[-1.1810888450171055e-16,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.67716979980469,118.66182708740234,3.602365493774414]","[""__Wheat_"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:980c5cdc-b4bc-5696-9d78-51aa586f8ea7""}",amidst:school:object:980c5cdc-b4bc-5696-9d78-51aa586f8ea7
instance_146.002,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[1296.3760986328125,487.12457275390625,190.87619018554688]",XYZ,"[-1.1810888450171055e-16,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[79.1173324584961,36.20359420776367,3.602365493774414]","[""__Wood-cherry_1"",""__Wheat_"",""edge_color15212119255"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:7d8666c9-e0a5-5ea8-a92c-eb14dda32174""}",amidst:school:object:7d8666c9-e0a5-5ea8-a92c-eb14dda32174
instance_147,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[1296.3760986328125,352.6101989746094,190.87619018554688]",XYZ,"[-1.1810888450171055e-16,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.67716979980469,118.66182708740234,3.602365493774414]","[""__Wood-cherry_1"",""__Wheat_"",""edge_color15212119255"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:36173a36-8a70-5e0a-9b41-a26278ea14ac""}",amidst:school:object:36173a36-8a70-5e0a-9b41-a26278ea14ac
instance_147.001,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[1296.3760986328125,352.6101989746094,190.87619018554688]",XYZ,"[-1.1810888450171055e-16,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.67716979980469,118.66182708740234,3.602365493774414]","[""__Wheat_"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:68b9ba58-2314-5ae8-98b8-f4b2cc9024d7""}",amidst:school:object:68b9ba58-2314-5ae8-98b8-f4b2cc9024d7
instance_147.002,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[1296.3760986328125,352.6101989746094,190.87619018554688]",XYZ,"[-1.1810888450171055e-16,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[79.1173324584961,36.20359420776367,3.602365493774414]","[""__Wood-cherry_1"",""__Wheat_"",""edge_color15212119255"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:1ab8cf39-59ce-5777-8cae-4ed110848dfd""}",amidst:school:object:1ab8cf39-59ce-5777-8cae-4ed110848dfd
instance_148,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[1296.3760986328125,218.09579467773438,190.87619018554688]",XYZ,"[-1.1810888450171055e-16,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.67716979980469,118.66182708740234,3.602365493774414]","[""__Wood-cherry_1"",""__Wheat_"",""edge_color15212119255"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:56e8ae5b-727d-5b09-9e30-b9ef0107c024""}",amidst:school:object:56e8ae5b-727d-5b09-9e30-b9ef0107c024
instance_148.001,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[1296.3760986328125,218.09579467773438,190.87619018554688]",XYZ,"[-1.1810888450171055e-16,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.67716979980469,118.66182708740234,3.602365493774414]","[""__Wheat_"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:703e51dd-55ef-5f3a-b258-9b2257d93268""}",amidst:school:object:703e51dd-55ef-5f3a-b258-9b2257d93268
instance_148.002,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[1296.3760986328125,218.09579467773438,190.87619018554688]",XYZ,"[-1.1810888450171055e-16,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[79.1173324584961,36.20359420776367,3.602365493774414]","[""__Wood-cherry_1"",""__Wheat_"",""edge_color15212119255"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:c4b4d518-f927-5be6-9a24-35e394f44ae4""}",amidst:school:object:c4b4d518-f927-5be6-9a24-35e394f44ae4
instance_149,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[298.1123046875,1688.72802734375,190.87619018554688]",XYZ,"[3.1415927410125732,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.67716979980469,118.66182708740234,3.602365493774414]","[""__Wood-cherry_1"",""__Wheat_"",""edge_color15212119255"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:ffc287f1-edb5-54f2-b690-72a9b4002b04""}",amidst:school:object:ffc287f1-edb5-54f2-b690-72a9b4002b04
instance_149.001,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[298.1123046875,1688.72802734375,190.87619018554688]",XYZ,"[3.1415927410125732,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.67716979980469,118.66182708740234,3.602365493774414]","[""__Wheat_"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:572cdc18-bc9d-51ec-b779-b7ed32cf63aa""}",amidst:school:object:572cdc18-bc9d-51ec-b779-b7ed32cf63aa
instance_149.002,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[298.1123046875,1688.72802734375,190.87619018554688]",XYZ,"[3.1415927410125732,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[79.1173324584961,36.20359420776367,3.602365493774414]","[""__Wood-cherry_1"",""__Wheat_"",""edge_color15212119255"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:f556da73-bc8f-50bb-a688-4f8a2dd3284b""}",amidst:school:object:f556da73-bc8f-50bb-a688-4f8a2dd3284b
instance_15,MESH,Collection,"[""Collection""]",group_8,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[79.1173324584961,37.81892395019531,4.681054805930063e-13]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]","{""instance_id"":""amidst:school:object:8d7180f3-01fa-5f4f-b113-8dc3bac45292""}",amidst:school:object:8d7180f3-01fa-5f4f-b113-8dc3bac45292
instance_15.001,MESH,Collection,"[""Collection""]",group_8,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[75.34983825683594,32.41621780395508,1.8299999237060547]","[""__Wood-cherry_1_0"",""edge_color15212119255""]","{""instance_id"":""amidst:school:object:26fcf24d-7642-5cc9-a936-00fe082d8805""}",amidst:school:object:26fcf24d-7642-5cc9-a936-00fe082d8805
instance_15.002,MESH,Collection,"[""Collection""]",group_8,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[18.36652374267578,15.75788402557373,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]","{""instance_id"":""amidst:school:object:eb199382-cfcf-5adf-a4b7-329fcbc770f7""}",amidst:school:object:eb199382-cfcf-5adf-a4b7-329fcbc770f7
instance_15.003,MESH,Collection,"[""Collection""]",group_8,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[17.895587921142578,15.75788402557373,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]","{""instance_id"":""amidst:school:object:f7e949b9-ee87-533d-b31c-c13650c57583""}",amidst:school:object:f7e949b9-ee87-533d-b31c-c13650c57583
instance_15.004,MESH,Collection,"[""Collection""]",group_8,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[18.36652374267578,15.75788402557373,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]","{""instance_id"":""amidst:school:object:505abf9e-d155-5197-bf7c-9057bb98815d""}",amidst:school:object:505abf9e-d155-5197-bf7c-9057bb98815d
instance_15.005,MESH,Collection,"[""Collection""]",group_8,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[17.895587921142578,15.75788402557373,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]","{""instance_id"":""amidst:school:object:9b9c9dae-87db-51a4-8962-375e3dbe9b81""}",amidst:school:object:9b9c9dae-87db-51a4-8962-375e3dbe9b81
instance_15.006,MESH,Collection,"[""Collection""]",group_8,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[18.36652374267578,15.75788402557373,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]","{""instance_id"":""amidst:school:object:a2f316ad-75d7-5591-bca0-ba2eaf904983""}",amidst:school:object:a2f316ad-75d7-5591-bca0-ba2eaf904983
instance_15.007,MESH,Collection,"[""Collection""]",group_8,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[18.36652374267578,15.75788402557373,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]","{""instance_id"":""amidst:school:object:f815955e-b3da-5160-9628-d0c043b80d1d""}",amidst:school:object:f815955e-b3da-5160-9628-d0c043b80d1d
instance_15.008,MESH,Collection,"[""Collection""]",group_8,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[17.895587921142578,15.75788402557373,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]","{""instance_id"":""amidst:school:object:36542215-569a-5baf-8b39-17ae3540ad79""}",amidst:school:object:36542215-569a-5baf-8b39-17ae3540ad79
instance_15.009,MESH,Collection,"[""Collection""]",group_8,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[17.895587921142578,15.75788402557373,0.0]","[""__Ivory_"",""__Glass_Sky_Reflection_"",""edge_color15212119255""]","{""instance_id"":""amidst:school:object:af8e2312-2673-58d7-a7ea-f15cd335d7a1""}",amidst:school:object:af8e2312-2673-58d7-a7ea-f15cd335d7a1
instance_15.010,MESH,Collection,"[""Collection""]",group_8,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[75.34983825683594,32.41621780395508,0.0]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]","{""instance_id"":""amidst:school:object:be03dc23-f411-5015-bba9-1435fa33cb85""}",amidst:school:object:be03dc23-f411-5015-bba9-1435fa33cb85
instance_15.011,MESH,Collection,"[""Collection""]",group_8,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[75.34983825683594,32.41621780395508,0.0]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]","{""instance_id"":""amidst:school:object:01c821f9-6458-52d5-a2e9-627ad0f7d0b4""}",amidst:school:object:01c821f9-6458-52d5-a2e9-627ad0f7d0b4
instance_15.012,MESH,Collection,"[""Collection""]",group_8,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.81809997558594,40.21702575683594,0.0]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]","{""instance_id"":""amidst:school:object:f2f8f882-4267-5fe3-bfc2-c6726a835816""}",amidst:school:object:f2f8f882-4267-5fe3-bfc2-c6726a835816
instance_15.013,MESH,Collection,"[""Collection""]",group_8,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.81809997558594,40.21702575683594,3.7985033988952637]","[""__Wood-cherry_1_0"",""edge_color15212119255""]","{""instance_id"":""amidst:school:object:d0e2e1d1-1556-51cc-ba17-9b8a2ea1b426""}",amidst:school:object:d0e2e1d1-1556-51cc-ba17-9b8a2ea1b426
instance_15.014,MESH,Collection,"[""Collection""]",group_8,OBJECT,,"[72.10408782958984,3.798503875732422,24.45534896850586]",XYZ,"[1.5707963705062866,-1.5707963705062866,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[79.1173324584961,36.68434524536133,0.0]","[""__Wood-cherry_1"",""__Wood-cherry_1_0"",""edge_color15212119255""]","{""instance_id"":""amidst:school:object:3e18b426-1317-5981-8e88-0b4c20735ecf""}",amidst:school:object:3e18b426-1317-5981-8e88-0b4c20735ecf
instance_150,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[298.1123046875,1554.214111328125,190.87619018554688]",XYZ,"[3.1415927410125732,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.67716979980469,118.66182708740234,3.602365493774414]","[""__Wood-cherry_1"",""__Wheat_"",""edge_color15212119255"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:c646fa0b-de87-5aa9-bc26-493d2350576d""}",amidst:school:object:c646fa0b-de87-5aa9-bc26-493d2350576d
instance_150.001,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[298.1123046875,1554.214111328125,190.87619018554688]",XYZ,"[3.1415927410125732,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.67716979980469,118.66182708740234,3.602365493774414]","[""__Wheat_"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:a8a77ad7-4077-51da-ae1f-031002ce601f""}",amidst:school:object:a8a77ad7-4077-51da-ae1f-031002ce601f
instance_150.002,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[298.1123046875,1554.214111328125,190.87619018554688]",XYZ,"[3.1415927410125732,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[79.1173324584961,36.20359420776367,3.602365493774414]","[""__Wood-cherry_1"",""__Wheat_"",""edge_color15212119255"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:a96f5733-9e24-5483-822b-98343ec6d958""}",amidst:school:object:a96f5733-9e24-5483-822b-98343ec6d958
instance_151,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[298.1123046875,1419.7000732421875,190.87619018554688]",XYZ,"[3.1415927410125732,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.67716979980469,118.66182708740234,3.602365493774414]","[""__Wood-cherry_1"",""__Wheat_"",""edge_color15212119255"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:1c59bf46-158d-51e8-803e-7a7bc8c70601""}",amidst:school:object:1c59bf46-158d-51e8-803e-7a7bc8c70601
instance_151.001,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[298.1123046875,1419.7000732421875,190.87619018554688]",XYZ,"[3.1415927410125732,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.67716979980469,118.66182708740234,3.602365493774414]","[""__Wheat_"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:5502a3a7-f6ec-5d7e-bfb8-786b6a3b0309""}",amidst:school:object:5502a3a7-f6ec-5d7e-bfb8-786b6a3b0309
instance_151.002,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[298.1123046875,1419.7000732421875,190.87619018554688]",XYZ,"[3.1415927410125732,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[79.1173324584961,36.20359420776367,3.602365493774414]","[""__Wood-cherry_1"",""__Wheat_"",""edge_color15212119255"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:fa7a872f-aff1-5fe0-9c7c-0ca17d75a4ef""}",amidst:school:object:fa7a872f-aff1-5fe0-9c7c-0ca17d75a4ef
instance_152,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[298.1123046875,1285.18505859375,190.87619018554688]",XYZ,"[3.1415927410125732,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.67716979980469,118.66182708740234,3.602365493774414]","[""__Wood-cherry_1"",""__Wheat_"",""edge_color15212119255"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:170f0cf3-9982-5e76-875b-0b7362b427be""}",amidst:school:object:170f0cf3-9982-5e76-875b-0b7362b427be
instance_152.001,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[298.1123046875,1285.18505859375,190.87619018554688]",XYZ,"[3.1415927410125732,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[82.67716979980469,118.66182708740234,3.602365493774414]","[""__Wheat_"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:0a838706-60aa-5937-b2c7-acfae7e23167""}",amidst:school:object:0a838706-60aa-5937-b2c7-acfae7e23167
instance_152.002,MESH,Collection,"[""Collection""]",group_0,OBJECT,,"[298.1123046875,1285.18505859375,190.87619018554688]",XYZ,"[3.1415927410125732,-1.570796251296997,0.0]","[1.0,0.0,0.0,0.0]","[1.8837460279464722,1.8299999237060547,1.8299999237060547]","[79.1173324584961,36.20359420776367,3.602365493774414]","[""__Wood-cherry_1"",""__Wheat_"",""edge_color15212119255"",""edge_color245222179255""]","{""instance_id"":""amidst:school:object:454e3517-6f77-5d62-b414-080052a89339""}",amidst:school:object:454e3517-6f77-5d62-b414-080052a89339
